"RecordID";"TimeStamp";"DeltaToUTC";"UserID";"ObjectID";"Description";"Comment";"Checksum"
0;"06/03/2020 12:30:22";"+0:00";"System";"Application";"New log file during run of  on device . Project: '. - ' Build , created with .WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3WinCC flexible RT 2008 SP3";;RNY7uz
519175;"06/03/2020 12:30:22";"+0:00";"System";"Logs";"Exporting a log.";;rE/BFq
519176;"06/03/2020 12:30:27";"+0:00";;"Recipe";"Loading recipe number 1 ( 1mL Production ) on the interface.";;bxJiZ6
519177;"06/03/2020 12:30:27";"+0:00";;"Recipe";"Data trasfered to PLC";;PXrHEi
519178;"06/03/2020 12:30:27";"+0:00";;"Warning";"ALARM OZONE SENSOR  On";;qVy/uv
519179;"06/03/2020 12:30:27";"+0:00";;"Warning";"PVSI IN MANUAL MODE  On";;V9ht3J
519180;"06/03/2020 12:30:27";"+0:00";;"Warning";"PVSI NOT RUNNING   On";;maWfPL
519181;"06/03/2020 12:30:27";"+0:00";;"Warning";"WARNING EMPTY PROGRAM ACTIVATED  On";;UwI45a
519182;"06/03/2020 12:30:27";"+0:00";;"Warning";"MACHINE ONLINE  On";;IpmrdQ
519183;"06/03/2020 12:30:27";"+0:00";;"Alarm";"EMERGENCY  On";;UctYsI
519184;"06/03/2020 12:30:27";"+0:00";;"Alarm";"COVER OPEN 6  On";;hBH+x9
519185;"06/03/2020 12:30:27";"+0:00";;"Alarm";"COVER OPEN 7  On";;BnZcVY
519186;"06/03/2020 12:30:27";"+0:00";;"Alarm";"ALARM SAFETY CLUTCH LOADING STARWHEEL  On";;B70/xc
519187;"06/03/2020 12:30:27";"+0:00";;"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL IMPUT  On";;7MUzfk
519188;"06/03/2020 12:30:27";"+0:00";;"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL OUTPUT   On";;26b5bp
519189;"06/03/2020 12:30:27";"+0:00";;"Alarm";"ALARM MAIN MOTOR  On";;TJhZOV
519190;"06/03/2020 12:30:27";"+0:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;NRWVDn
519191;"06/03/2020 12:30:27";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 1  On";;vBUpDe
519192;"06/03/2020 12:30:27";"+0:00";;"Alarm";"ALARM ROTATION MOTOR 2  On";;0Ii89C
519193;"06/03/2020 12:30:27";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  On";;o86x8C
519194;"06/03/2020 12:30:27";"+0:00";;"Alarm";"ALARM MISSING ST0 TIP REJECTED TRAYS   On";;0Aunsh
519195;"06/03/2020 12:30:27";"+0:00";;"Alarm";"ALARM MISSING LKD REJECTED TRAYS   On";;gpkgc8
519196;"06/03/2020 12:30:27";"+0:00";;"Alarm";"PVSI NOT READY  On";;Y4KGhZ
519197;"06/03/2020 12:30:27";"+0:00";;"Alarm";"PVSI AND WINCC PRODUCT DIFFERENT  On";;476v0W
519198;"06/03/2020 12:30:27";"+0:00";;"Alarm";"Alarm profibus nodo 3 (encoder)  On";;dWeoIG
519199;"06/03/2020 12:30:27";"+0:00";;"Alarm";"Alarm profibus nodo 4 (PC)  On";;uah9c+
519200;"06/03/2020 12:30:27";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;75EIhB
519201;"06/03/2020 12:30:32";"+0:00";;"Alarm";"ALARM MISSING COMUNICATION WITH INTERFACE  Off";;e83tB4
519202;"06/03/2020 12:33:33";"+0:00";"System";"User administration";"User 'adaml' logged on with group 'Administrator'.";;dcQIbt
519203;"06/03/2020 12:33:47";"+0:00";"adaml";"Warning";"PVSI NOT RUNNING   Off";;H46KIE
519204;"06/03/2020 12:34:22";"+0:00";"adaml";"Warning";"WARNING SAFETY DOORS EXCLUDED  On";;6GzD7Y
519205;"06/03/2020 12:37:38";"+0:00";"adaml";"Warning";"ALARM OZONE SENSOR  Off";;dj7XAf
519206;"06/03/2020 12:37:38";"+0:00";"adaml";"Warning";"PVSI IN MANUAL MODE  Off";;0OTbSu
519207;"06/03/2020 12:37:38";"+0:00";"adaml";"Warning";"WARNING MISSING REJECTED TRAY HIGH LKD   On";;eYqR6S
519208;"06/03/2020 12:37:38";"+0:00";"adaml";"Alarm";"COVER OPEN 6  Off";;vcREiC
519209;"06/03/2020 12:37:38";"+0:00";"adaml";"Alarm";"COVER OPEN 7  Off";;uSdBwp
519210;"06/03/2020 12:37:38";"+0:00";"adaml";"Alarm";"ALARM SAFETY CLUTCH LOADING STARWHEEL  Off";;VyLMSt
519211;"06/03/2020 12:37:38";"+0:00";"adaml";"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL IMPUT  Off";;lm4vsO
519212;"06/03/2020 12:37:38";"+0:00";"adaml";"Alarm";"ALARM SAFETY CLUTCH INTERMITTENT STARWHEEL OUTPUT   Off";;3KXa4D
519213;"06/03/2020 12:37:38";"+0:00";"adaml";"Alarm";"ALARM MAIN MOTOR  Off";;udEvgX
519214;"06/03/2020 12:37:38";"+0:00";"adaml";"Alarm";"ALARM ROTATION MOTOR 1  Off";;TeUq2H
519215;"06/03/2020 12:37:38";"+0:00";"adaml";"Alarm";"ALARM ROTATION MOTOR 2  Off";;pu3bGs
519216;"06/03/2020 12:37:38";"+0:00";"adaml";"Alarm";"ALARM MISSING ST0 TIP REJECTED TRAYS   Off";;Z2M8Zh
519217;"06/03/2020 12:37:38";"+0:00";"adaml";"Alarm";"ALARM MISSING LKD REJECTED TRAYS   Off";;iXMvq8
519218;"06/03/2020 12:37:38";"+0:00";"adaml";"Alarm";"PVSI NOT READY  Off";;1o3lYh
519219;"06/03/2020 12:37:38";"+0:00";"adaml";"Alarm";"PVSI AND WINCC PRODUCT DIFFERENT  Off";;tYv2s6
519220;"06/03/2020 12:37:38";"+0:00";"adaml";"Alarm";"Alarm profibus nodo 3 (encoder)  Off";;ihix6G
519221;"06/03/2020 12:37:38";"+0:00";"adaml";"Alarm";"Alarm profibus nodo 4 (PC)  Off";;l1CnOg
519222;"06/03/2020 12:37:38";"+0:00";"adaml";"Alarm";"WARNING MISSING LOGIN OPERATION  Off";;QLfo2+
519223;"06/03/2020 12:37:38";"+0:00";"adaml";"Alarm";"EMERGENCY  Off";;6AA2NL
519224;"06/03/2020 12:37:38";"+0:00";"adaml";"Alarm";"ALARM INFEED BELT MOTOR  Off";;WGy4+o
519225;"06/03/2020 12:49:15";"+0:00";"System";"User administration";"User logged off.";;b1PW1o
519226;"06/03/2020 12:49:15";"+0:00";;"Alarm";"WARNING MISSING LOGIN OPERATION  On";;XDZY0X
519227;"06/03/2020 12:50:30";"+0:00";;"Warning";"PVSI IN MANUAL MODE  On";;G5JWjO
519228;"06/03/2020 12:50:30";"+0:00";;"Warning";"WARNING SAFETY DOORS EXCLUDED  Off";;MXF9iW
519229;"06/03/2020 12:50:30";"+0:00";;"Alarm";"EMERGENCY  On";;xFNqGA
519230;"06/03/2020 12:50:30";"+0:00";;"Alarm";"COVER OPEN 6  On";;aT5Hsi
519231;"06/03/2020 12:50:30";"+0:00";;"Alarm";"COVER OPEN 7  On";;WKxfvh
519232;"06/03/2020 12:50:30";"+0:00";;"Alarm";"ALARM INFEED BELT MOTOR  On";;K+MLRg
